관광지명,주소,상세정보,해시태그_sub,평균별점,주소_동별,연락처,위도,경도,해시태그,상세페이지_url
제주국제예술센터,제주특별자치도 서귀포시 대정읍 서삼중로 117,"섬과 바다, 그리고 치유의 숲과 함께 창작을 하다.

제주국제예술센터는 섬과 바다, 그리고 치유의 숲에 자리한 창작촌이다.
바다 내음 가까이 평화로운 주변 환경, 여유와 사색을 즐길 수 있는 공간,
새로운 감성이 저절로 솟구치는 ‘작가들을 위한 최적의 장소’이다.

제주에서 제주만의 문화적 특성과 자연환경을 기반으로
다양한 문화. 예술 프로그램과 국제적인 전시 사업을 추진하여
제주의 문화 역량과 국제적 문화교류 기반 확대를 목적으로
문화와 자연을 사랑하는 사람들이 모여 설립된 곳이기도 하다.","예술,실내,미술,박물관,흐림,사계절,실내관광지,어트랙션",별점(별점없음),대정읍 무릉리,(+82) 010-4696-8799,33.2720409326611,126.199583938384,"['#예술', '#실내', '#미술/박물관', '#흐림', '#사계절', '#실내관광지', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019003&menuId=DOM_000001718000000000#p103
제주국제평화센터,제주특별자치도 서귀포시 중문 관광로 227-24,"제주국제평화센터는 대한민국 정부에 의해 제주도가 동북아와 한반도의 평화정착에 기여하는 '세계평화의 섬'으로 지정되어, 그 동안 제주도가 평화를 실천하게 된 역사적 배경과 평화 실천사업, 미래에 대한 비전을 특수기법을 이용한 전시관이다.

'세계평화의 섬 제주'는 그간 삼무정신의 전통을 창조적으로 계승하고 제주4.3의 비극을 화해와 상생으로 승화시키며, 평화 정책을 위한 정상외교의 정신을 이어 받아 세계 평화에 기여할 수 있도록 한 것이다. 특히 평화의 섬 제주의 상징 랜드마크 시설인 제주국제평화센터는 평화에 대한 홍보 및 전시교육, 체험학습의 장으로서 세계평화의 섬 이미지 구현의 구심적역할을 수행한다","실내,미술,박물관,비,눈,사계절,실내관광지,어트랙션,무장애관광",별점(별점없음),중문동,(+82) 064-735-6550,33.2443883813113,126.422022289797,"['#실내', '#미술/박물관', '#비.눈', '#사계절', '#실내관광지', '#어트랙션', '#무장애관광']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500540&menuId=DOM_000001718000000000#p103
제주글램핑 (무한자미향),제주특별자치도 제주시 구좌읍 중산간동로 1921,"국내 최대 럭셔리 글램핑 복합 휴양시설
제주글램핑 (무한자미향)

독립된 개인정원을 갖추고 있는 카바나텐트와, 원뿔형의 감성캠핑을 즐길 수 있는 인디언텐트 등
80개동을 기본으로 마치 곶자왈에 온 듯 꽃과 나무가 가득한 숲속에서
여행가방 하나로 캠핑과 바비큐 파티를 마음껏 즐길 수 있는 글램핑장입니다.

이용객들의 편의를 위한 로비라운지를 비롯해
세미나장, 야외수영장, 마트/편의점, 식당, 모험놀이공원, 숲체험장등
고품격 부대시설을 갖추고 있으며,
인디언체험과 사계절 모두 즐거운 계절별 축제, 에코체험, 힐링체험, 레저체험 등
다양한 체험을 제공해 드립니다.


여유로운 휴식과 즐거움, 낭만이 넘치는 제주글램핑에서
평생 잊지 못할 추억을 만들지 않겠습니까?
삶의 맛과 향기를 즐길 수 있는 “제주글램핑”으로 여러분을 초대합니다.


제주글램핑 (무한자미향)

주소 : 제주시 구좌읍 덕천리 1288-2 (중산간동로 1921)
064 784 3200","야영장,캠핑장,액티비티,친구,커플,맑음,체험,레저,체험,캠핑,언택트,어트랙션",별점(별점없음),구좌읍 덕천리,(+82) 064-784-3200,33.4819880497642,126.751994413622,"['#야영장', '#캠핑장', '#액티비티', '#친구', '#커플', '#맑음', '#체험', '#레저/체험', '#캠핑', '#언택트', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022469&menuId=DOM_000001718000000000#p103
제주기독교순례길,제주특별자치도 제주시 애월읍 금성하안길 3,"1코스 : 순종의 길 

- 출발지. 금성교회
- 코스구간. 14.2㎞ / 4~5시간 소요

금성교회~협재교회

제주시 : 시외버스터미널에서 202번 버스를 타고 금빛신협 정류장에서 하차
  서귀포시 : 시외버스터미널에서 102번 한림환승정류장(한림리)에서 202번 환상, 금성리 정류장에서 하차

금성교회 일대

일주도로 > 금성 2길 진입 > 이도종 목사 생가(금성상1길 11번) > 금성천 남길 > 제주푸른밤 펜션(귀덕로 91)
> 귀덕14길 > 조봉호 선생 생가(귀덕14길 60-4) > 혜
성아파트(귀덕동길) > 귀덕8길 > 일주도로2..7 km

이도종 목사·조봉호 선생 생가 일대

일주도로(1132) > 금성 5길 진입 > 금성교회(금성하안길 3) > 남당물 > 첫 기도처 (금성 3길 5-2) > 옛 금성교회(금성1길 13) > 일주도로. 1km

한림해안길

일주도로 > 한림해안길 진입 > 귀덕 궤물동산 > 한수풀해녀학교(한림해안로 21) > 켄싱턴리조트(한림해안로 530)
> 용운동 복지회관 > 동덕 여자대학교 제주연수원 > 평
수포구 > 한림빌라 > 수원리 어촌계 > 한수어계촌. 5.9km

한림교회 일대

한림항(한림해안길) > 한수풀로 > 한림로 > 옛 한림교회(한림로 692-1) > 한림교회(한림로14길 13) > 한림매일시장 > 한림항
> 제주해수어류양식조합(한림해안로 93) > 옹포7길 2.3km

협재교회 가는길

옹포7길 진입 > 한국수산자원관리공단 제주지사 > 옹포5길 > 옹포어촌계 > 옹포1길 > 한림로 > 해피데이민박(한림로 423)
> 협재1길 진입 > 협재어촌계 > 협재교회. 2.3km","걷기,등산,흐림,봄,가을,문화관광,도보여행,도보,어트랙션",별점(별점없음),애월읍 금성리,(+82) --,33.4465346819647,126.302688575931,"['#걷기/등산', '#흐림', '#봄', '#가을', '#문화관광', '#도보여행', '#도보', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021375&menuId=DOM_000001718000000000#p103
제주기와,제주특별자치도 제주시 애월읍 광령남4길 45-1,"제주기와는 애월읍 광령리에 위치한 카페로 이름처럼 기와로 만들어진 장소다. 카페 외부에서 주는 기와의 웅장함과 내부는 조명부터 엔티크한 가구까지 고풍스러움을 자랑한다. 아이들과 반려동물과 함께 마당에서 뛰어놀며 기와 주변 곳곳 포토존에서 사진을 남겨보는 건 어떨까?

제주기와를 대표하는 연유크림라떼와 흑임자 슈페너가 있고, 비사당(비트+사과+당근), 파오배(파인애플+오렌지+배) 등 건강한 주스도 있으니 함께 즐겨보자. 제주기와 브런치, BLT 샌드위치&감자튀김 등 다양한 브런치 메뉴도 만날 수 있다. 10시부터는 피크닉 소품을 포함한 브런치 메뉴로 구성된 피크닉 2인 세트를 이용할 수 있으니 날씨 좋은 날 방문하여 가족들과 좋은 추억을 만들어보자.","반려동물,반려동물동반입장,브런치,샌드위치,감자튀김,아메리카노,레몬티,레몬에이드,반려동물동반_식당카페,음식,카페",별점(별점없음),애월읍 광령리,(+82) 0507-1362-7515,33.4511312379133,126.425421728321,"['#반려동물', '#반려동물동반입장', '#브런치', '#샌드위치', '#감자튀김', '#아메리카노', '#레몬티', '#레몬에이드', '#반려동물동반_식당카페', '#음식', '#카페']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000014212&menuId=DOM_000001718000000000#p104
제주농업학교 옛터,제주특별자치도 제주시 전농로 100,"4․3 당시 제주농업학교는 도내의 인재들의 몰려들어 수학에 정진했던 유일한 교육기관이었다. 그러나 4․3이 발발하면서 이곳에는 제9연대를 시작으로 11연대(48년 5월), 2연대(48년 12월), 독립제1부대(49년 7월) 등의 사령부가 줄줄이 자리잡았던 곳이다. 군 토벌대가 이 곳에 주둔하면서 도내의 내노라하는 유지들과 지식인, 그리고 입산 자수자와 체포자 등 수많은 제주도민들이 잡혀와 고문과 취조를 당한 후 처형되거나 육지형무소로 끌려갔던 한과 눈물의 장소이기도 했다.

해방직후인 1945년 9월 28일에는 일본군의 항복절차가 제주농업학교에서 진행됐고, 이어 학교 내에 미59군정 중대본부가 설치됐다. 1945년 9월 10일, ‘제주도건국준비위원회’(위원장 오대진) 결성식이 이곳에서 열리며 해방직후 민중자치운동의 시작을 알리기도 했다.

제주농업학교는 제주도 고등교육의 산실로 일제시대에는 일제에 항거한 학생운동이 본산이었으며, 해방 이후에는 미국의 점령정책에 저항하는 학생운동이 거세었던 곳이다. 특히   ‘양과자반대투쟁’ 등 미군정에 대항하는 운동을 주도했고, 1947년 3․1 시위에도 학생들이 주도적으로 참여했다.

이러한 상황은 4․3 당시 초토화 작전을 맞아 농업학교 학생이라는 이유만으로 희생되게 만들었으며, 실제 농업학교 학생과 교사들 상당수가 토벌대의 횡포를 피해, 혹은 자진해서 입산하기도 했다. 그만큼 희생자도 많이 발생했다.

현재 제주농업학교는 제주고등학교로 개명되었으며 학교부지는 노형동에 있다.
4․3당시 학교건물이 있던 자리에는 ‘한국토지공사 제주지사’가 들어섰고, 운동장이 있었던 부지는 모두 주택가로 개발되어 당시의 흔적은 찾아볼 수 없다.

다만 '전에 농업학교가 있었던 곳'이라는 의미에서 붙여진 전농로의 벚나무 만이 그 비극의 역사를 묵묵히 전할 뿐이다.

<출처 : 제주4.3연구소 소식지; 한라일보(2008.12.23.)>","4,3,문화유적지,문화관광,제주4,3,역사유적,어트랙션",별점(별점없음),삼도일동,(+82) --,33.5040808309281,126.523758884249,"['#4.3', '#문화유적지', '#문화관광', '#제주4.3', '#역사유적', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022855&menuId=DOM_000001718000000000#p104
제주다,제주특별자치도 제주시 애월읍 납읍남로 65,"한라산에서 채취한 야생 조릿대 차. 영농조합법인 제주다에서 만나볼 수 있는 차이다. 야생에서 채취한 조릿대를 전통 방식 그대로 가마솥에서 덖어 만드는 조릿대 차. 조릿대 차는 특히나 아이들에게 추천할 수 있는 차이다. 허약한 아이들의 체질을 개선하고, 신체의 면역력을 강화할 수 있다는 조릿대 차를 우려낸 후 차갑게 식혀 아이들에게 생수 대신 마시게 하기도 좋다. 특히나 한라산의 청정한 야생에서 자란 조릿대는 그 효능이 뛰어나다. 조릿대 차 만들기는 조릿대의 채취와 숙성에서부터 시작된다. 체험은 비교적 시간이 오래 걸리는 채취와 숙성이 끝난 조릿대로 진행된다. 잘게 썰어 숙성 후 말려낸 조릿대를 뜨거운 가마솥에 넣어 덖어낸다. 천천히, 타지 않게 덖어낸 조릿대를 한 김 식힌 후 차로 우려내어 마신다. 이렇게 만들어진 조릿대 차는 구수한 맛 끝에 살짝 달콤함이 느껴지는 맛이 일품이다. 2019년부터는 체험장의 개선을 통해 상시 체험이 가능하도록 하여, 보다 접근성을 높일 예정이라고 한다. ","체험관광,아이,차,어린이,어트랙션",별점(별점없음),애월읍 납읍리,(+82) 010-7644-0391,33.4312392981937,126.329293480242,"['#체험관광', '#아이', '#차', '#어린이', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000007941&menuId=DOM_000001718000000000#p104
제주다이브 체험다이빙,제주특별자치도 서귀포시 월드컵로 84,"제주다이브 아쿠아플라넷 대형수조 체험다이빙

국내유일의 수족관스쿠버를 운영할 수 있으며 국내 최대의 수심을 자랑한다.
상어 그루퍼 등등 대형어류와 같이 다이빙 가능하며 수족관밖의 가족이나 지인이 다이빙하는 모습을 볼 수 있다.

1. 가격 : 98,000원
2. 소요시간 : 총 1시간 ~ 1시간 30분 (잠수시간 15분 ~ 20분)
3. 추가옵션 : 사진촬영 1인당 1만원 (안전상 촬영이 불가할 수도 있습니다)
4. 기타 : 9세 ~ 55세 체험가능


제주다이브 스쿠버 교육

padi 센타 sdi 센타이며 교육을 전문적으로 진행한다.
영어강사가 있어 외국인도 이용가능하며 아쿠아플라넷을 운영하고있어 실습이 용이하다.
전문강사가 1:4의 비율을 넘지않고 자체강의실과 숙박을 보유하고 있어 원스톱 과정으로써 편리하다.

1. 가격 : 오픈워터 - 60만원 / 어드밴스드 - 50만원 / 오픈 + 어드밴스 - 105만원
2. 포함내역 : 교육비, 해양실습비, 장비대여료, 수영장이용료, 숙박 등등 모든 항목 포함
(단, 식사비용만 실비정산. 식비이외의 추가금액 없음)
3. 일정 : 오픈워터 - 3일 과정(2일도 가능하나 전화문의 필요) / 어드밴스 - 2일 과정 / 오픈 + 어드밴스드 - 4~5일
4. 교육장소 : 제주다이브, 보목동 수영장, 아쿠아플라넷, 범섬(바다는 상황에 따라 변경될 수 있음)","커플,혼자,친구,액티비티,다이빙체험,스쿠버교육,체험,레저,체험,수상레저,어트랙션,무장애관광",별점(별점없음),강정동,(+82) 064-739-3333,33.2421701366696,126.50485572611,"['#커플', '#혼자', '#친구', '#액티비티', '#다이빙체험', '#스쿠버교육', '#체험', '#레저/체험', '#수상레저', '#어트랙션', '#무장애관광']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022900&menuId=DOM_000001718000000000#p104
제주대학교병원,제주특별자치도 제주시 아란13길 15,"ㆍ간이식, 암, 심뇌혈관질환, 류마티스 및 퇴행성관절염, 신생아(미숙아), 로봇수술
ㆍ전체 진료과   내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과,
                          비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 구강악안면외과, 치과보철과",의료관광,별점(별점없음),아라일동,(+82) 064-717-1114,33.4672085209581,126.545201028535,['#의료관광'],https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000009472&menuId=DOM_000001718000000000#p104
제주댕댕스푼,제주특별자치도 제주시 구좌읍 동복로 5," 제주댕댕스푼은 구좌읍 동복리에 위치한 반려동물 수제간식점이다. 이 가게는 제주 현지에서 생기는 청정재료를 이용해 반려동물의 건강한 간식을 제공한다. 반려동물 관리사 자격증과 함께 안전한 먹거리를 제공하기 위한 노력을 기울이는 이 곳은 제주 닭고기, 말고기, 돼지고기 등 좋은 재료만을 엄선하여 반려동물을 위한 간식을 제조한다. 방부제나 기타 첨가물도 일절 배제 해 보다 안심하고 먹을 수 있다. 이뿐만 아니라 반려동물용 케이크, 양갱 등 맛뿐만 아니라 비주얼도 완벽한 다양한 간식을 통해 반려동물에게 특별한 경험을 제공할 수 있다. 강아지가 뛰어놀 수 있는 바다를 배경으로 한 자그마한 운동장도 갖춰져 있으며 커피 한잔하며 바다를 볼 수 있는 공간도 새롭게 마련되었다. 반려동물의 건강과 맛을 전부 누릴 수 있는 제주댕댕스푼을 방문해 보는 건 어떨까?","반려동물,반려동물동반입장,청정재료,닭고기,말고기,돼지고기,양갱,반려동물공간_기타,음식,반려동물동반_식당카페",별점(별점없음),구좌읍 동복리,(+82) 0507-1319-4710,33.5535195314173,126.706864917581,"['#반려동물', '#반려동물동반입장', '#청정재료', '#닭고기', '#말고기', '#돼지고기', '#양갱', '#반려동물공간_기타', '#음식', '#반려동물동반_식당카페']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000014211&menuId=DOM_000001718000000000#p104
제주도공방노꼬메,제주특별자치도 제주시 동문로21길 19-2,"노꼬메공방은 동문시장 인근의 제주여자상업고등학교 후문 쪽에 바로 위치하고 있어 도민은 물론, 관광객도 많이 찾는 공방이다.(제주여자상업고등학교 버스정류장 하차, 도보 3분)

이 공방에서는
- 프리저버드플라워를 이용해서 만들어 보는 하바리움
- 레진용액을 이용해서 악세사리 소품을 만들어보는 레진공예
- 실크플라워를 이용해서 부케만들기
- 캔들만들기
- 규조토만들기(제습제) 용으로 쓰이는 소품 만들기
와 같은 다양한 체험프로그램과 함께 체험수업, 자격증수업, 단체수업, 출강 등을 진행을 하고 있다.

제주도는 정착이 아닌 여행이다라고 생각하며 하루하루 여행모드의 삶을 살아가고 있는 제주입도 7년차인 주인장의 분위기에 맞게 수업에 참여하시는 분과도 맛있는 차와 함께 재미있게 수업을 진행하고 있다.","공방,구제주,체험프로그램,체험,쇼핑,상점,상가,어트랙션",별점(별점없음),건입동,(+82) 0507-1391-0372,33.5157218648925,126.536827385349,"['#공방', '#구제주', '#체험프로그램', '#체험', '#쇼핑', '#상점/상가', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000010293&menuId=DOM_000001718000000000#p104
제주레이크힐스컨트리클럽,제주특별자치도 서귀포시 산록남로 1391 (중문동),"레이크힐스 제주 컨트리클럽은 남으로 바다, 북으로 한라산을 둔 전망이 탁월하며 제주도의 다른 골프장에 비해 바람이 적다.
용존산소량이 많아 생체리듬에 가장 좋은 해발 400미터 지점에 조성된 레이크힐스 제주 컨트리클럽은 40만평 대지에 27홀의 국제적 규모로 아일랜드 풍의 코스 구성을 자랑한다.
한라산의 비경과 시원한 태평양 사이의 완만한 경사면에 원시림과 화산석, 평원, 호수와 폭포 등이 멋지게 어우러져 독특한 향취를 느낄 수 있는 곳이다.
또한 눈에 보이는 것과는 다른 일종의 착시현상을 노린 코스가 있어 경기의 재미를 더해주기도 한다.","골프,액티비티,체험,레저,체험,어트랙션",별점(별점없음),중문동,(+82) 064-738-8858,33.2971177279609,126.435385898389,"['#골프', '#액티비티', '#체험', '#레저/체험', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000019475&menuId=DOM_000001718000000000#p104
제주만주,제주특별자치도 제주시 애월읍 일주서로 6707 (신엄리) 1층,"청정 제주 특산물로 만드는 건강한 간식거리, 제주만주

제주만주는 밤이 가득한 제주의밤, 고소한 우도땅콩, 제주산 녹차를 재해석한 제주녹차의 세가지 맛으로 구성되어 있어 기호에 따라 선택할 수 있다.

제주만주가 가장 중요하게 생각하는 것은 바로 '맛'. 많이 달지 않아 남녀노소 즐길 수 있으며 신선함을 위해 매일 이른아침부터 매장에서 직접 구워낸다. 당일생산, 당일폐기를 매장 원칙으로 하고 있어 만주의 맛과 신선함을 보장한다.

구입 후 바로 먹는게 가장 맛있지만 실온 보관 시 직사광선을 피해 최대 3일 보관이 가능하며 냉동 보관 시 자연해동하거나 에어프라이어를 이용한다면 맛있게 먹을 수 있다고!

테이크아웃 전문점으로 방문 판매만 하고 있으며 예약을 따로 받지는 않기 때문에 방문 전 확인이 필요하다. 제주서쪽에 위치한 제주만주 주변에는 곽지해수욕장, 새별오름, 구엄리돌염전 등 관광명소가 많기 때문에 여행코스를 짜기에도 안성맞춤이다.","카페,수제만주,테이크아웃,애월,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페",별점(별점없음),애월읍 신엄리,(+82) 064-799-0559,33.4721188425881,126.368630286254,"['#카페', '#수제만주', '#테이크아웃', '#애월', '#반려동물', '#반려동물동반입장', '#혼저옵서개', '#반려동물동반_식당카페']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_300000000016021&menuId=DOM_000001718000000000#p104
제주문예회관,제주특별자치도 제주시 동광로 69,"제주문화예관은 제주특별자치도 문화예술진흥원에서 운영하는 문화예술 공연, 전시관으로 제주 민속자연사박물관 인근에 위치하고 있다.
수준높은 공연과 작품전시로 도민들의 문화예술향유 기회를 제공하고 도립무용단 운영을 통해 문화사절단 역할수행 및 제주관광활성화에 기여하고 있다.

지역 예술인에게 자유로운 창작활동을 위한 전시공간을 제공하는데, 공연을 위해 대극장, 소극장, 놀이마당을 대관할 수 있으며, 제 1전시실, 제 2전시실이 있어 전시를 위한 대관도 가능하다.
대관신청 방법과 사용료는 홈페이지에 자세하게 안내되어 있다.","실내,미술,박물관,비,눈,사계절,문화관광,어트랙션",별점(별점없음),일도이동,(+82) 064-710-7632,33.5044439719241,126.535172425694,"['#실내', '#미술/박물관', '#비.눈', '#사계절', '#문화관광', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022226&menuId=DOM_000001718000000000#p104
제주미래교육연구원 과학탐구체험장,제주특별자치도 제주시 산록북로 421,"제주미래교육연구원 과학탐구체험장은 한라산이 올려다 보이는 산록북로 가운데 위치해있다.
한라산을 옆에 두고 달리다 보며 어느새 과학탐구체험장에 닿는다.
이곳에는 아이들은 물론 어른들도 흥미롭게 관람할 수 있는 시설들이 많다.
가족 모두가 과학 탐구에 푹 빠져 재미난 시간을 보낼 수 있다.","아이,부모,어린이,어트랙션",별점(별점없음),오라이동,(+82) 064-710-0800,33.4262196998869,126.531856332867,"['#아이', '#부모', '#어린이', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000009863&menuId=DOM_000001718000000000#p104
제주바다하늘패러투어,제주특별자치도 제주시 한림읍 한창로 1295,"제주 하늘을 날아보는 짜릿한 체험
제주바다하늘패러투어는 아름다운 금오름 풍경으로 유명한 금악리에 자리 잡은 패러글라이딩 체험장이다. 패러글라이딩이란 낙하산과 글라이더의 장점을 결합한 항공 레포츠로, 별도의 동력장치 없이도 하늘을 나는 듯한 짜릿함을 느낄 수 있는 체험이다. 특히, 제주의 패러글라이딩은 눈앞에 펼쳐지는 푸른 바다와 싱그러운 오름의 풍경이 장관을 이루는 것으로 유명하다.","한림,함덕,금오름,서우봉,패러글라이딩,이색체험",별점(별점없음),한림읍 금악리,(+82) 010-3692-7345,33.3569134413186,126.296789669877,"['#한림', '#함덕', '#금오름', '#서우봉', '#패러글라이딩', '#이색체험']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_300000000015892&menuId=DOM_000001718000000000#p104
제주베스트힐,제주특별자치도 제주시 조천읍 남조로 2109-38,"베스트힐은 제주의 아름다운 자연생태 여행을 위해 준비된 공간이다.
제주공항에서 15km정도 떨어진 지점에 위치해있고, 주요관광명소인 에코랜드와 돌문화공원, 사려니 숲길을 인근에 두고 있다.

제주의 허파라 불리는 곶자왈 속 바농오름 자락에서 열기구(비행 아님), 글램핑, 펜션, 드론체험, 수제맥주, 숲치유 등을 한 곳에서 즐길 수 있게 준비되어있다.","관광지,안전여행스탬프,레저,체험,야영장,오름,오름투어,도보,도보여행",별점(별점없음),조천읍 교래리,(+82) 01072721888,33.454006914774,126.657661087959,"['#관광지', '#안전여행스탬프', '#레저/체험', '#야영장', '#오름', '#오름투어', '#도보', '#도보여행']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000013598&menuId=DOM_000001718000000000#p105
제주불교성지 순례길 절로 가는길 - 보시의 길,제주특별자치도 제주시 애월읍 수산곰솔길 56,"'전법의 신행'

수천 년 동안 이어져 온 부처님 법을 세상으로 전하는 길
해안가를 중심으로 해서 제주역사 속에서 불교가 어떻게 뿌리내리게 되었는지
그 과정을 추측해 볼 수 있는 불교 역사적테마가 있는 성지순례길입니다.

이 길은 성지순례길 가운데 가장 많은 절들이 터를 잡고 있는 길로써
어쩌면 가장 제주다운 절집들과 만날 수 있는 길이 기도 합니다.
길을 따라 걷다보면 바다를 터전삼에 힘겹게 살아온 제주 사람들의 마음에
어떻게 불교가 뿌리내려졌는지 잠작할 수 있습니다.","걷기,등산,봄,가을,문화관광,도보여행,도보,어트랙션",별점(별점없음),애월읍 수산리,(+82) --,33.4734719036244,126.385903715484,"['#걷기/등산', '#봄', '#가을', '#문화관광', '#도보여행', '#도보', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021384&menuId=DOM_000001718000000000#p105
제주불교성지 순례길 절로 가는길 - 인욕의 길,제주특별자치도 제주시 산록북로 660,"나한존자와 발타라존자를 친견하기 위한 길
한라산이 하늘에 은하수를 끌어당길 듯 높이 솟아있고, 정상에 있는 백록담은
옛날부터 선녀들이 하늘에서 내려와 노닐던 곳으로
선녀들이 내려오는 날이면 사방에 구름을 만들어
한라산 자체를 숨겨버렸다고 전해온다.

신비스럽게 우뚝 선 한라산을 옛 사람들은 영주산이라고도 부르며
삼신산의 하나로 여겨 한라산 정상에 오르는 이는 그리흔치 않았다.


총거리: 219km 사찰수: 3","걷기,등산,맑음,문화관광,도보여행,도보,어트랙션",별점(별점없음),아라일동,(+82) --,33.4217203735021,126.558750751081,"['#걷기/등산', '#맑음', '#문화관광', '#도보여행', '#도보', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021382&menuId=DOM_000001718000000000#p105
제주불교성지 순례길 절로 가는길 - 정진의 길,제주특별자치도 서귀포시 영실로 246 (하원동),"'수행의 신행'

참나를 찾아 떠나는 길

제주 올레가 해안의 절경과 민가의 소박함을 보여주는 길이라면
한라산둘레길은 밀림 숲속의 비밀의 정원에 숨겨졌던 비경과 역사를 민끽할 수 있는 숲길이다.
이 수려한 경관을 따라 산림휴양과 생태체험, 그리고 일제 강점기와 4·3의 아픈 역사를 돌아보며
옛 사람들의 삶을 돌아보고 '나는 누구인가'하는 나의 참모습을 찾아나서는 길이다.

수행의 길은 자연을 사랑하는 행복한 순례를 추구하며 정신, 종교적 영적인 체험, 사색과 느림, 생태 등의 의미를 더해준다.","걷기,등산,맑음,문화관광,도보여행,도보,어트랙션",별점(별점없음),하원동,(+82) --,33.3401037178534,126.480513093074,"['#걷기/등산', '#맑음', '#문화관광', '#도보여행', '#도보', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021381&menuId=DOM_000001718000000000#p105
제주불교성지 순례길 절로 가는길 - 지계의 길,제주특별자치도 제주시 서연길 10,"'구도의 신행'

선인들이 함께 걸었던 길

한라산을 향해 걷는 성지순례길은 옛 선인들이 한라산을 올랐던 등산로이면서 단순히 땅위를 걷는 길이 아니라 선인들의 풍류와 그들이 추구했던 삶이 배어 있는 길이며, 민초들이 삶의 터전을 찾아다니던 그런 길이기도 하다. 그러므로 한라산을 향해 수행정진하며 길을 따라 걷다보면 선현들과 풀잎처럼 살다간 민초들의 삶을 몸으로 느끼면서 자연스레 참나의 모습과 만날 수 있는 여정이다.

총거리: 14.2km 사찰수: 6","걷기,등산,흐림,문화관광,도보여행,도보,어트랙션",별점(별점없음),연동,(+82) --,33.4972850293139,126.499833143944,"['#걷기/등산', '#흐림', '#문화관광', '#도보여행', '#도보', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021383&menuId=DOM_000001718000000000#p105
제주불교성지 순례길 절로가는길 - 선정의 길,제주특별자치도 서귀포시 516로771번길 59,"'해탈의 신행'

어리석음에서 벗어난 지혜의 길

햇살이 내리쬐고 물빛이 반짝이는 바다를 보고,
푸른 잎으로 하늘을 가린 숲길이 나오는 이 길에 들어서면
명상 최적의 섬 제주에서 불교적 명상을 통한 휴식과 종교적 신앙심이 넘쳐남을 느낄 수 있다.

제주의 뛰어난 자연경관을 순례객들은 마음의 평화와 삶의 지혜를 얻을 수 있다.


총거리: 39.6km 사찰수: 6","걷기,등산,흐림,봄,가을,문화관광,도보여행,도보,어트랙션",별점(별점없음),상효동,(+82) --,33.3199731935031,126.593109341023,"['#걷기/등산', '#흐림', '#봄', '#가을', '#문화관광', '#도보여행', '#도보', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021378&menuId=DOM_000001718000000000#p105
