관광지명,group_1,group_1_tag,group_2,group_2_tag,group_3,group_3_tag,group_4,group_4_tag,group_5,group_5_tag,Group,group1,group2,group3,group4,group5
노리매공원,6.0,"['자연', '경관', '동반', '맑음', '커플', '봄']",9.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '관광지', '관광', '동반']",4.0,"['관광지', '관광', '동반', '테마']",5.0,"['관광', '맑음', '커플', '관광지', '동반']",5.0,"['관광', '경관', '맑음', '자연', '동반']",9.0,0,1,0,0,0
노을해안로,5.0,"['걷기', '자연', '등산', '경관', '가을']",4.0,"['경관', '자연', '해변', '일몰']",0.0,,1.0,['해변'],3.0,"['해변', '경관', '자연']",5.0,1,0,0,0,0
노형수퍼마켙,2.0,"['친구', '커플']",9.0,"['커플', '휴식', '친구', '힐링', '부모', '어린이', '관광지', '관광', '사계절']",10.0,"['실내', '관광지', '관광', '박물관', '테마', '미술', '문화', '사계절', '어린이', '안전']",5.0,"['관광', '어린이', '커플', '친구', '관광지']",3.0,"['문화', '관광', '화관']",10.0,0,0,1,0,0
녹산로유채꽃길,6.0,"['도보', '자연', '경관', '맑음', '커플', '봄']",7.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '관광']",1.0,['관광'],3.0,"['관광', '맑음', '커플']",6.0,"['관광', '경관', '맑음', '자연', '도로', '명품']",7.0,0,1,0,0,0
논짓물,5.0,"['자연', '경관', '친구', '맑음', '커플']",8.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이', '여름']",1.0,['어린이'],7.0,"['체험', '레저', '어린이', '맑음', '커플', '친구', '여름']",3.0,"['경관', '맑음', '자연']",8.0,0,1,0,0,0
놀멍쉬멍고르멍(애견카페),1.0,['동반'],3.0,"['관광지', '관광', '동반']",5.0,"['카페', '관광지', '식당', '관광', '동반']",3.0,"['관광', '관광지', '동반']",4.0,"['관광', '식당', '카페', '동반']",5.0,0,0,1,0,0
놀자개,1.0,['동반'],1.0,['동반'],1.0,['동반'],2.0,"['애견', '동반']",1.0,['동반'],2.0,0,0,0,1,0
농개,4.0,"['자연', '경관', '맑음', '올레']",7.0,"['경관', '자연', '맑음', '휴식', '힐링', '해변', '여름']",0.0,,4.0,"['맑음', '해변', '물놀이', '여름']",4.0,"['해변', '경관', '맑음', '자연']",7.0,0,1,0,0,0
높은오름,8.0,"['도보', '자연', '경관', '오름', '친구', '동반', '맑음', '커플']",10.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이', '관광지', '관광', '동반']",4.0,"['관광지', '관광', '동반', '어린이']",7.0,"['관광', '어린이', '맑음', '커플', '친구', '관광지', '동반']",5.0,"['관광', '경관', '맑음', '자연', '동반']",10.0,0,1,0,0,0
누바비치,1.0,['동반'],1.0,['동반'],8.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,['동반'],3.0,"['식당', '카페', '동반']",8.0,0,0,1,0,0
누운오름(한림읍),7.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '친구']",3.0,"['경관', '자연', '친구']",0.0,,1.0,['친구'],2.0,"['경관', '자연']",7.0,1,0,0,0,0
누웨마루거리(구 바오젠),2.0,"['친구', '커플']",5.0,"['커플', '친구', '부모', '어린이', '사계절']",2.0,"['사계절', '어린이']",3.0,"['어린이', '커플', '친구']",0.0,,5.0,0,1,0,0,0
눈물의십자가,1.0,['맑음'],2.0,"['맑음', '관광']",2.0,"['관광', '문화']",2.0,"['관광', '맑음']",7.0,"['문화', '유적지', '관광', '역사', '유적', '맑음', '화관']",7.0,0,0,0,0,1
느지리오름(망오름),7.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '맑음']",3.0,"['경관', '자연', '맑음']",0.0,,1.0,['맑음'],3.0,"['경관', '맑음', '자연']",7.0,1,0,0,0,0
니모메빈티지라운지,1.0,['동반'],1.0,['동반'],8.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,['동반'],3.0,"['식당', '카페', '동반']",8.0,0,0,1,0,0
니모스토리,1.0,['맑음'],4.0,"['맑음', '해변', '여름', '관광']",1.0,['관광'],5.0,"['체험', '관광', '맑음', '해변', '여름']",3.0,"['관광', '해변', '맑음']",5.0,0,0,0,1,0
다끄네포구(용담포구),4.0,"['자연', '경관', '친구', '커플']",5.0,"['경관', '커플', '자연', '친구', '해변']",1.0,['문화'],3.0,"['커플', '친구', '해변']",8.0,"['문화', '유적지', '역사', '유적', '포구', '해변', '경관', '자연']",8.0,0,0,0,0,1
다니쉬,1.0,['동반'],1.0,['동반'],5.0,"['카페', '라떼', '식당', '동반', '음식']",1.0,['동반'],3.0,"['식당', '카페', '동반']",5.0,0,0,1,0,0
다랑쉬오름(월랑봉),8.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '친구', '가을']",4.0,"['경관', '자연', '친구', '힐링']",0.0,,1.0,['친구'],2.0,"['경관', '자연']",8.0,1,0,0,0,0
다려도,2.0,"['자연', '경관']",7.0,"['경관', '포토', '자연', '스팟', '휴식', '힐링', '해변']",0.0,,1.0,['해변'],3.0,"['해변', '경관', '자연']",7.0,0,1,0,0,0
단산(바굼지오름),7.0,"['도보', '자연', '경관', '오름', '친구', '동반', '커플']",10.0,"['경관', '포토', '커플', '자연', '스팟', '친구', '부모', '관광지', '관광', '동반']",3.0,"['관광지', '관광', '동반']",5.0,"['관광', '커플', '친구', '관광지', '동반']",4.0,"['관광', '경관', '자연', '동반']",10.0,0,1,0,0,0
단산과 방사탑,3.0,"['자연', '경관', '오름']",2.0,"['경관', '자연']",1.0,['문화'],0.0,,6.0,"['문화', '유적지', '역사', '유적', '경관', '자연']",6.0,0,0,0,0,1
달이뜨는식탁,1.0,['동반'],1.0,['동반'],4.0,"['카페', '식당', '동반', '음식']",1.0,['동반'],3.0,"['식당', '카페', '동반']",4.0,0,0,1,0,0
달중이네펫호텔,1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,1,1,1,1,1
닭머르해안길,5.0,"['도보', '걷기', '등산', '맑음', '가을']",3.0,"['맑음', '해변', '일몰']",0.0,,2.0,"['맑음', '해변']",2.0,"['해변', '맑음']",5.0,1,0,0,0,0
답다니 탑망대 (하트원담),2.0,"['경관', '맑음']",4.0,"['경관', '포토', '맑음', '스팟']",0.0,,1.0,['맑음'],2.0,"['경관', '맑음']",4.0,0,1,0,0,0
"당산봉(당오름,차귀오름)",7.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '가을']",2.0,"['경관', '자연']",0.0,,0.0,,2.0,"['경관', '자연']",7.0,1,0,0,0,0
당오름,7.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",5.0,"['경관', '커플', '자연', '맑음', '친구']",0.0,,3.0,"['맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",7.0,1,0,0,0,0
당오름(안덕면),6.0,"['도보', '걷기', '자연', '등산', '경관', '오름']",2.0,"['경관', '자연']",0.0,,0.0,,2.0,"['경관', '자연']",6.0,1,0,0,0,0
당오름(한경면),8.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '맑음', '가을']",3.0,"['경관', '자연', '맑음']",0.0,,1.0,['맑음'],3.0,"['경관', '맑음', '자연']",8.0,1,0,0,0,0
당케산물(당케포구),2.0,"['자연', '경관']",3.0,"['경관', '자연', '해변']",1.0,['문화'],1.0,['해변'],8.0,"['문화', '유적지', '역사', '유적', '포구', '해변', '경관', '자연']",8.0,0,0,0,0,1
당포로나인돈카츠,1.0,['동반'],1.0,['동반'],4.0,"['카페', '식당', '동반', '음식']",1.0,['동반'],3.0,"['식당', '카페', '동반']",4.0,0,0,1,0,0
"대수산봉(큰물뫼,물미오름)",7.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",7.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",1.0,['어린이'],4.0,"['어린이', '맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",7.0,1,1,0,0,0
대수포구,2.0,"['자연', '경관']",3.0,"['경관', '자연', '해변']",1.0,['문화'],1.0,['해변'],8.0,"['문화', '유적지', '역사', '유적', '포구', '해변', '경관', '자연']",8.0,0,0,0,0,1
"대왕산 (왕뫼, 왕메, 왕미)",6.0,"['자연', '경관', '오름', '친구', '맑음', '커플']",7.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",1.0,['어린이'],4.0,"['어린이', '맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",7.0,0,1,0,0,0
대장금촬영지(제주민속촌),3.0,"['경관', '친구', '커플']",6.0,"['경관', '포토', '커플', '스팟', '친구', '부모']",3.0,"['박물관', '테마', '미술']",2.0,"['커플', '친구']",1.0,['경관'],6.0,0,1,0,0,0
대정해변(하모해변),5.0,"['자연', '경관', '친구', '맑음', '커플']",7.0,"['경관', '커플', '자연', '맑음', '친구', '어린이', '해변']",1.0,['어린이'],5.0,"['어린이', '맑음', '커플', '친구', '해변']",4.0,"['해변', '경관', '맑음', '자연']",7.0,0,1,0,0,0
대정향교,2.0,"['자연', '경관']",3.0,"['경관', '자연', '관광']",3.0,"['관광', '문화', '겨울']",1.0,['관광'],8.0,"['문화', '유적지', '관광', '역사', '유적', '경관', '자연', '화관']",8.0,0,0,0,0,1
대정현역사자료전시관,1.0,['친구'],4.0,"['친구', '어린이', '관광지', '관광']",5.0,"['실내', '관광지', '관광', '문화', '어린이']",4.0,"['관광', '어린이', '친구', '관광지']",3.0,"['문화', '관광', '화관']",5.0,0,0,1,0,0
대평포구,1.0,['가을'],2.0,"['해변', '관광']",2.0,"['관광', '문화']",2.0,"['관광', '해변']",8.0,"['문화', '유적지', '관광', '역사', '유적', '포구', '해변', '화관']",8.0,0,0,0,0,1
대포포구,2.0,"['자연', '경관']",3.0,"['경관', '자연', '해변']",1.0,['문화'],1.0,['해변'],8.0,"['문화', '유적지', '역사', '유적', '포구', '해변', '경관', '자연']",8.0,0,0,0,0,1
대한민국최남단기념비/ 마라도 기념비,3.0,"['경관', '친구', '커플']",7.0,"['경관', '포토', '커플', '스팟', '친구', '부모', '어린이']",1.0,['어린이'],3.0,"['어린이', '커플', '친구']",1.0,['경관'],7.0,0,1,0,0,0
댕금님표수제간식,1.0,['동반'],1.0,['동반'],1.0,['동반'],2.0,"['애견', '동반']",1.0,['동반'],2.0,0,0,0,1,0
댕댕놀이터,1.0,['동반'],1.0,['동반'],1.0,['동반'],2.0,"['애견', '동반']",1.0,['동반'],2.0,0,0,0,1,0
댕댕샤워,1.0,['동반'],1.0,['동반'],1.0,['동반'],2.0,"['애견', '동반']",1.0,['동반'],2.0,0,0,0,1,0
댕댕스위트,1.0,['동반'],1.0,['동반'],1.0,['동반'],2.0,"['애견', '동반']",1.0,['동반'],2.0,0,0,0,1,0
더 플래닛(THE PLANET),2.0,"['친구', '커플']",7.0,"['커플', '친구', '부모', '어린이', '관광지', '관광', '무장애']",7.0,"['실내', '관광지', '관광', '무장애', '문화', '어린이', '안전']",7.0,"['체험', '관광', '어린이', '커플', '친구', '관광지', '무장애']",2.0,"['문화', '관광']",7.0,0,1,1,1,0
"더럭초등학교(구, 더럭분교)",4.0,"['경관', '맑음', '커플', '봄']",8.0,"['경관', '포토', '커플', '맑음', '스팟', '어린이', '관광', '무장애']",3.0,"['관광', '무장애', '어린이']",5.0,"['관광', '어린이', '맑음', '커플', '무장애']",3.0,"['관광', '경관', '맑음']",8.0,0,1,0,0,0
더리트리브,1.0,['동반'],1.0,['동반'],8.0,"['카페', '라떼', '식당', '동반', '음식', '아메리카노', '카페라떼', '바닐라']",1.0,['동반'],3.0,"['식당', '카페', '동반']",8.0,0,0,1,0,0
더마카트,1.0,['커플'],4.0,"['커플', '부모', '어린이', '관광']",2.0,"['관광', '어린이']",5.0,"['체험', '레저', '관광', '어린이', '커플']",1.0,['관광'],5.0,0,0,0,1,0
더마파크,1.0,['맑음'],5.0,"['맑음', '어린이', '관광', '무장애', '사계절']",6.0,"['실내', '관광', '무장애', '테마', '사계절', '어린이']",7.0,"['체험', '레저', '관광', '어린이', '맑음', '승마', '무장애']",2.0,"['관광', '맑음']",7.0,0,0,0,1,0
더칠린,1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,1,1,1,1,1
더펫츠,1.0,['동반'],3.0,"['관광지', '관광', '동반']",5.0,"['카페', '관광지', '식당', '관광', '동반']",3.0,"['관광', '관광지', '동반']",4.0,"['관광', '식당', '카페', '동반']",5.0,0,0,1,0,0
뎁스원 프리다이빙센터,3.0,"['맑음', '러닝', '홀리데이인']",3.0,"['맑음', '해변', '관광']",1.0,['관광'],4.0,"['체험', '관광', '맑음', '해변']",3.0,"['관광', '해변', '맑음']",4.0,0,0,0,1,0
